"date","home.team","home.score","away.team","away.score","venue","home.adv","away.adv","surface"
2016-09-18,"Crossfire Select Reimbold G02",8,"Crossfire Select Miller G02",1,"NPSL Fall - Division 1 (02) U15","home","away","Unk"
2016-09-18,"PSA Force G02",5,"Seattle United W Blue G02",2,"NPSL Fall - Division 2 (02) U15","home","away","Unk"
2016-09-18,"NSC White Adrenaline G02",2,"Mukilteo Rush Nero G02",3,"NPSL Fall - Division 2 (02) U15","home","away","Unk"
2016-09-18,"MIFC Thunder G02",2,"FME Fusion G02",1,"NPSL Fall - Division 3 (02) U15","home","away","Unk"
2016-09-18,"Seattle United S Blue G02",2,"Whatcom FC Rangers Dev G02",1,"NPSL Fall - Division 3 (02) U15","home","away","Unk"
2016-09-18,"Lake Hills Supreme G02",3,"Bremerton United G02",0,"NPSL Fall - Division 3 (02) U15","home","away","Unk"
2016-09-18,"Valley Thunder SC G02",4,"Walla Walla United SC Lightning G02",5,"PSPL-Inland Copa 1 U15","home","away","Unk"
2016-09-18,"Spokane Foxes Premier G02",4,"WA East G02",4,"PSPL Super League 1 East U15","home","away","Unk"
2016-09-18,"CSC Storm G02",3,"Eastside Timbers Red G02",8,"PTT G02 Premier","home","away","Unk"
2016-09-18,"ETFC Force Black G02",1,"HSC GPS Oregon G02",5,"PTT G02 Premier","home","away","Unk"
2016-09-18,"Westside Timbers Copa TS G02",9,"NEU Noreaster White G02",0,"PTT G02 Premier","home","away","Unk"
2016-09-18,"THUSC Rapids G02",0,"Washington Timbers Green 2 G02",2,"PTT G02 Division 1","home","away","Unk"
2016-09-18,"Thelo Thunder G02",2,"WAFC Cobras G02",4,"PTT G02 Division 1","home","away","Unk"
2016-09-18,"FC Portland Navy G02",6,"Kidsports McKenzie Strykers FC G02",1,"PTT G02 Division 1","home","away","Unk"
2016-09-18,"THUSC Rapidium G02",0,"BSC Portland Gold G02",2,"PTT G02 Division 2","home","away","Unk"
2016-09-18,"BSC Hood River Black G02",0,"Oregon Trails FC Fusion G02",8,"PTT G02 Division 2","home","away","Unk"
2016-09-18,"PCU Red G02",1,"CYSA Timber Barons Green G02",3,"PTT G02 Division 2","home","away","Unk"
2016-09-18,"Pacific FC United G02",8,"Pelada FA Willamette G02",0,"PTT G02 Division 2","home","away","Unk"
2016-09-18,"Eastside FC White G02",0,"NW United Black G02",4,"RCL G02 8th G Fall","home","away","Unk"
2016-09-18,"GS Surf 8 G02",1,"Seattle United Copa G02",6,"RCL G02 8th G Fall","home","away","Unk"
2016-09-18,"Blackhills FC Black G02",0,"Crossfire Premier 8 G02",2,"RCL G02 8th G Fall","home","away","Unk"
2016-09-18,"Eastside FC Red G02",3,"WPFC Black G02",1,"RCL G02 8th G Fall","home","away","Unk"
2016-09-18,"Snohomish United 8 G02",6,"NW United Red G02",2,"RCL G02 8th G Fall","home","away","Unk"
2016-09-18,"Table Rock Wildcats G02",6,"Ashland SC Crossfire G03",0,"SOCL Cascade U15","home","away","Unk"
2016-09-18,"SOSA Spirit G02",1,"Rogue Valley Timbers White G03",1,"SOCL Cascade U15","home","away","Unk"
2016-09-18,"Basin Utd Fury G03",2,"Rogue Valley Timbers White G04",2,"SOCL Cascade U15","home","away","Unk"
2016-09-18,"UPSC Rave Blue G02",1,"TSC Ladybugs G02",3,"SSUL G02 Division 2","home","away","Unk"
2016-09-18,"SMYSC Eclipse G02",2,"Harbor Mustangs G02",1,"SSUL G02 Division 2","home","away","Unk"
2016-09-18,"Southlake Select Red Tigers G02",2,"CFSC Shock G02",6,"SSUL G02 Division 2","home","away","Unk"
2016-09-21,"Idaho Arsenal United Aftershock G02",1,"Real Middleton Madrid G02",2,"Idaho D3 U14/U15 Division 2 U15","home","away","Unk"
2016-09-24,"FC Nova Red MS G02",0,"Idaho Rush Premier G02",6,"Idaho D3 Division 1 U15","home","away","Unk"
2016-09-24,"Indie Chicas Lime G02",1,"FC Nova Red TF G02",3,"Idaho D3 Division 1 U15","home","away","Unk"
2016-09-24,"Boise Nationals SC Red G02",1,"Canyon Optimist Inferno G02",0,"Idaho D3 U14/U15 Division 2 U15","home","away","Unk"
2016-09-24,"SSC Shadow Elite Denman G02",2,"VYSA Clark G02",4,"IPL U14/U15 East U15","home","away","Unk"
