name,alt.name,venue
Crossfire Select Tacey G03,Crossfire Select G03 Tacey Gold,Mt Hood Challenge U14 Premier
Crossfire Select Tacey G03,CROSSFIRE SELECTG03 TACEY,Snohomish United Invit Gold
Crossfire Select Tacey G03,CROSSFIRE03 GOLD - CIPRA,Snohomish United Invit Gold
CSC Storm G03,CORVALLIS CSC 03G (OR),Bend Premier Cup Lindsey Horan (Gold) Division U14
CSC Storm G03,Corvallis SC 03G,PTT G03 Premier White
CSC Storm G03,CSC 03G,Beaverton Cup GU14 Silver
CSC Storm G03,CSC 03G,Capital Cup GU14
CSC Velocity Green G03,"Casade Soccer Club, Velocity FC '03 Gree",Skagit Firecracker Silver U14
CSC Velocity Green G03,CSC Velocity FC 03 Green,PSPL Classic 2 Red U14
CSC Velocity Green G03,Velocity FC 03 Green,Island Cup GU14
CSC Velocity Green G03,Velocity FC 03 Green,KITG GU14 Green
CSC Velocity Green G03,Velocity FC G03 Green,Blast Off G2003 C
CUSC -Unk G03,CLACKAMAS UNITED CLASSIC U14 GIRLS (OR),Oswego Nike Cup Bronze U14
CUSC Lil Thorns G03,CLACKAMAS UNITEDLIL THORNS,PCU Summer Classic U14 Girls
CUSC Lil Thorns G03,CUSC 03G Lil Thorns,PTT G03 Division 1 White
CWSA Navy G03,CENTRAL WA SOUNDERSCW SOUNDERS G03 NAVY,Central WA Super Cup Girls U14 Gold
CWSA Navy G03,CW Sounders G03,Sounders FC Cup GU14 Gold
CWSA Navy G03,CW Sounders G03,Starfire Spring Classic GU14
CWSA Navy G03,CWSA G03 Navy,PSPL Classic 1 U14
CWSA White G03,CENTRAL WASHINGTON SOUNDERSCWS 03 WHITE,Central WA Super Cup Girls U14 Gold
CWSA White G03,CW Sounders 03 White,Sounders FC Cup GU14 Silver
CWSA White G03,CWSA 03 White,PSPL Classic 2 Blue U14
CYSA Timber Barons Green G03,CYSA Timber Barons G03,Capital Cup GU14
CYSA Timber Barons Green G03,Timber Barons (Waddell),Cowlitz Kickoff GU14
CYSA Timber Barons Green G03,Timber Barons '03,Summer Slam Plat/Gold/Silver/Bronze U14
CYSA Timber Barons Green G03,Timber Barons 03G,PTT G03 Division 1 Red
Delta Coastal Selects Impact G03,DELTA COASTAL SELECTS IMPACT (CND),SX Cup Girls U14 Metro - Tier 2 U14
Dragons FC G03,Dragons FC G03,PSPL WSPL 1 U14
Dragons FC G03,DRAGONS FCDRAGONS GU 03,Gunners Invitational Girls 2003 Gold
Eastside FC Blue G03,Eastside FC G03 Blue,Eastside FC Cup GU14
Eastside FC Blue G03,Eastside FC G03 Blue,Rainier Challenge Copa U14
Eastside FC Blue G03,Eastside FC G03 Blue,Seattle United Cup GU14 Gold
Eastside FC Blue G03,Eastside FC G03 Blue C,RCL G03 Div 4
Eastside FC Grey G03,Eastside FC 03 Grey Mishu,Xtreme Cup GU14
Eastside FC Grey G03,Eastside FC G03 Grey,RVS Classic GU13-14 Silver
Eastside FC Grey G03,Eastside FC G03 Grey D,RCL G03 Div 4
Eastside FC Grey G03,EASTSIDE FC03 GREY - MISHU,Snohomish United Invit Silver
Eastside FC Red G03,EASTSIDE FC G03 RED (UNITED STATES),SX Cup Girls U14 Premier - Tier 1 U14
Eastside FC Red G03,Eastside FC G03 Red A,RCL G03 Div 1
Eastside FC Red G03,Eastside FC G03 Red A,FWRL G03
Eastside FC White G03,Eastside FC G03 White - B,Eastside FC Cup GU14
Eastside FC White G03,Eastside FC G03 White - B,RVS Classic GU14 Gold
Eastside FC White G03,Eastside FC G03 White B,RCL G03 Div 3
Eastside Timbers Black G03,Eastside Timbers 03G Black Feyenoord,PTT G03 Division 1 White
Eastside Timbers Black G03,EASTSIDE TIMBERS FEYENOORD (OR),Bend Premier Cup Mana Shim (Silver) Division U14
Eastside Timbers Black G03,ET Feyenoord G03,Mt Hood Challenge U14 Silver
Eastside Timbers Black G03,Feyenoord,Clash At the Border Silver/Bronze U14
Eastside Timbers Red G03,Eastside Timbers 03G Hearts,Clash At the Border Gold U14
Eastside Timbers Red G03,EastSide Timbers 03G Hearts,PTT G03 Premier Red
Eastside Timbers Red G03,EASTSIDE TIMBERS HEARTS (OR),Bend Premier Cup Lindsey Horan (Gold) Division U14
Ellensburg Fire G03,(Ind.) Ellensburg Elite Fire,PSPL-Inland Copa 1 U14
Emerald City FC Green G03,Emerald City FC F03,River Jam Samba U14
Emerald City FC Green G03,Emerald City FC F03 Green,PSPL Classic 1 U14
Emerald City FC Green G03,EMERALD CITY FCECFC F03,Snohomish United Invit Silver
ETFC Lyon Black G03,ETFC 03G Lyon Black,Mt Hood Challenge U14 Premier
ETFC Lyon Black G03,ETFC 03G Lyon Black,PTT G03 Premier Red
ETFC Lyon Black G03,ETFC LYON BLACK (OR),Nike Crossfire Challenge Silver Group U14
ETFC Lyon Black G03,Eugene Timbers FC 03 Lyon Black,Clash At the Border Gold U14
ETFC Lyon Red G03,ETFC 03G Lyon Red,Mt Hood Challenge U14 Premier
ETFC Lyon Red G03,ETFC 03G Lyon Red,PTT G03 Division 1 Red
ETFC Lyon Red G03,ETFC Lyon Red G03,Capital Cup GU14
ETFC Lyon Red G03,EUGENE TIMBERS LYON RED (OR),Oswego Nike Cup Silver U14
FC Bellevue Hypervenoms G03,F.C. Bellevue Hypervenoms,PSPL Copa U14
FC Bellevue Hypervenoms G03,FC Bellevue G 03/04-Hypervenoms,River Jam Samba U14
FC Bellevue Hypervenoms G03,FC Bellevue Hypervenoms,Xtreme Cup GU14
FC Edmonds Revolution G03,108 FC Edmonds Revolution,Baker Blast COPA U14
FC Edmonds Revolution G03,FC Edmonds Revolution,Mt Hood Challenge U14 Silver
FC Edmonds Revolution G03,FC Edmonds Revolution,PSPL WSPL 2 U14
FC Edmonds Revolution G03,FC Edmonds Revolution,Seattle United Cup GU14 Gold
FC Edmonds Revolution G03,FC Edmonds Revolution,Starfire Spring Classic GU14
FC Edmonds Revolution G03,FC EDMONDS REVOLUTION (WA),REDAPT Cup Silver U14
FC Nova ECNL G03,FC NOVA ECNL 03,Idaho D3 U14G Division 1 U14
FC Nova Gold GK G04,FC NOVA GOLD 04--GK,Idaho D3 U14G Division 1 U14
FC Nova Red AH G03,FC NOVA RED 03 --AH,Idaho D3 U14 Girls Division 2 U14
FC Nova Red AH G03,FC NOVA RED 03 --AH,NWCL Girls 03
FC Nova Red AO G03,FC NOVA RED 03 - AO,Idaho D3 U14G Division 1 U14
FC Nova Red JS G04,FC NOVA RED 04 - JS,Idaho D3 U14G Division 1 U14
FC Portland ECNL G03,FC PORTLAND ECNL 03,NWCL Girls 03
FC Portland Navy G03,FC Portland 03,Summer Slam Plat/Gold/Silver/Bronze U14
FC Portland Navy G03,FC Portland 03G,Mt Hood Challenge U14 Silver
FC Portland Navy G03,FC Portland 03G NAVY,PTT G03 Division 1 White
FC Portland Navy G03,FC PORTLAND FCP 2003 GIRLS (OR),Oswego Nike Cup Silver U14
FC Portland Navy G03,FCP 2003 Girls Navy,Beaverton Cup GU14 Silver
FC Salmon Creek Nemesis Blue G03,FCSC 03G Blue,PTT G03 Division 2 Red
FC Salmon Creek Nemesis Blue G03,FCSC G03 Nemesis Blue,Mt Hood Challenge U14 Silver
FC Salmon Creek Nemesis Blue G03,Nemesis G03 Blue,Clash At the Border Silver/Bronze U14
FC Salmon Creek Nemesis White G03,FC SALMON CREEK FCSC NEMESIS 03 WHITE (WA),Bend Premier Cup Lindsey Horan (Gold) Division U14
FC Salmon Creek Nemesis White G03,FC SALMON CREEKFCSC NEMESIS 03 WHITE,NWCL Girls 03
FC Salmon Creek Nemesis White G03,FCSC 03G White,PTT G03 Premier White
FC Salmon Creek Nemesis White G03,FCSC Nemesis 03 White,Rainier Challenge Samba U14
FC Salmon Creek Nemesis White G03,FCSC Nemesis G03 White,Portland Cup U14
FC West Force G03,FC West 03G,PTT G03 Division 1 Red
FC West Revolution G03,FC West Revolution,Mt Hood Challenge U14 Silver
FCC Cougars G03,FÃTBOL CASCADE FCC COUGARS (OR),Oswego Nike Cup Silver U14
FCC Cougars G03,FÃTBOL CASCADE FCC COUGARS (OR),Bend Premier Cup Mana Shim (Silver) Division U14
FCC Cougars G03,FCC 03G Cougars,PTT G03 Division 2 Red
FCC Cougars G03,FCC Cougars,Mt Hood Challenge U14 Silver
FME Fusion G03,71 FME Fusion 03,Pacific Coast Challenge U14
FME Fusion G03,FME Fusion 03,Starfire Spring Classic GU14
FME Fusion G03,FME Fusion G03,Blast Off G2003 B
FME Fusion G03,FME Fusion G03,NPSL Division 1 (03) U14
FPSC Fury Black G03,FPSC FURY G03 BLACK,Central WA Super Cup Girls U14 Gold
FPSC Fury Black G03,FPSC Fury G03 Black,Crossfire Select U14
FPSC Fury Black G03,FPSC Fury G03 Black,Labor Day Cup GU14 Gold
FPSC Fury Black G03,FPSC Fury G03 Black,PSPL WSPL 1 U14
FPSC Fury Black G03,Fury G03 Black,US Club Regionals 2003
FPSC Fury Black G04,FPSC Fury G04 Black,RVS Classic GU13-14 Silver
Fraser Valley FC G03,Fraser Valley Intake U13,Seattle United Cup GU14 Gold
Fraser Valley FC G03,Fraser Valley Premier 2003G,Labor Day Cup GU14 Gold
